CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,Segment,Value_Tier,Is_At_Risk,Is_Champion,Is_Lost,Monetary_Band
14234,296,3,1399.32,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14235,40,7,7095.84,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
14236,604,1,275.9,1,1,1,3,Lost,Low Value,0,0,1,<£500
14238,326,1,97.4,2,1,1,4,Lost,Low Value,0,0,1,<£500
14239,351,2,687.81,2,2,2,6,Lost,Medium Value,0,0,1,£500-2K
14241,7,23,62097.7,5,5,5,15,Champions,Champions,0,1,0,£10K+
14242,82,2,1419.99,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
14243,354,1,292.87,2,1,2,5,Lost,Low Value,0,0,1,<£500
14245,41,12,30018.06,4,5,5,14,Champions,Champions,0,1,0,£10K+
14246,39,5,2020.78,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
14248,41,1,182.23,4,1,1,6,New Customers,Medium Value,0,0,0,<£500
14249,8,1,16.96,5,1,1,7,New Customers,Medium Value,0,0,0,<£500
14250,544,1,449.73,1,1,2,4,Lost,Low Value,0,0,1,<£500
14251,18,9,8510.66,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14252,290,5,3201.68,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
14253,7,5,4780.61,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
14255,142,4,2711.0,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
14256,274,2,1281.02,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
14257,81,2,182.1,4,2,1,7,New Customers,Medium Value,0,0,0,<£500
14258,394,3,2049.48,2,3,4,9,At Risk,High Value,1,0,0,£2K-5K
14259,31,3,1359.95,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14262,210,1,310.5,2,1,2,5,Lost,Low Value,0,0,1,<£500
14263,21,14,39484.59,5,5,5,15,Champions,Champions,0,1,0,£10K+
14265,731,1,118.12,1,1,1,3,Lost,Low Value,0,0,1,<£500
14266,3,7,8586.81,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14267,235,2,939.79,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
14269,7,14,32985.8,5,5,5,15,Champions,Champions,0,1,0,£10K+
14270,516,2,313.16,1,2,2,5,Lost,Low Value,0,0,1,<£500
14271,703,1,23.54,1,1,1,3,Lost,Low Value,0,0,1,<£500
14272,46,4,2882.2,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
14273,56,9,21985.8,4,5,5,14,Champions,Champions,0,1,0,£10K+
14275,116,2,1593.0,3,2,3,8,Potential Loyal,Medium Value,0,0,0,£500-2K
14276,643,2,430.08,1,2,2,5,Lost,Low Value,0,0,1,<£500
14278,377,2,272.0,2,2,1,5,Lost,Low Value,0,0,1,<£500
14280,3,1,438.13,5,1,2,8,New Customers,Medium Value,0,0,0,<£500
14281,116,3,1274.8,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
14285,123,4,3576.84,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
14287,71,2,1542.23,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
14288,266,2,338.5,2,3,2,7,Price Sensitive,Medium Value,0,0,0,<£500
14289,394,1,123.08,2,1,1,4,Lost,Low Value,0,0,1,<£500
14290,76,3,4126.82,4,3,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
14291,338,2,662.6,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
14292,21,4,2963.33,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
14293,261,2,687.15,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
14294,21,1,336.6,5,1,2,8,New Customers,Medium Value,0,0,0,<£500
14295,526,1,554.6,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
14296,635,1,103.35,1,1,1,3,Lost,Low Value,0,0,1,<£500
14299,65,19,56533.5,4,5,5,14,Champions,Champions,0,1,0,£10K+
14300,28,7,6562.99,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14301,537,2,185.94,1,3,1,5,Price Sensitive,Low Value,0,0,0,<£500
14305,393,3,1470.09,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14306,396,4,1618.8,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
14307,292,1,822.67,2,1,3,6,Needs Attention,Medium Value,0,0,0,£500-2K
14308,70,6,4941.01,4,5,4,13,Champions,Champions,0,1,0,£2K-5K
14309,14,28,82981.74,5,5,5,15,Champions,Champions,0,1,0,£10K+
14311,372,3,1083.47,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14312,277,2,1758.79,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14313,56,5,5248.58,4,4,4,12,Champions,Champions,0,1,0,£5K-10K
14315,505,1,384.34,1,1,2,4,Lost,Low Value,0,0,1,<£500
14316,570,2,143.97,1,3,1,5,Price Sensitive,Low Value,0,0,0,<£500
14318,30,3,1718.3,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14319,734,1,23.96,1,1,1,3,Lost,Low Value,0,0,1,<£500
14320,7,20,52234.25,5,5,5,15,Champions,Champions,0,1,0,£10K+
14321,24,9,9000.06,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14323,22,1,228.4,5,1,1,7,New Customers,Medium Value,0,0,0,<£500
14324,281,2,495.75,2,3,2,7,Price Sensitive,Medium Value,0,0,0,<£500
14327,24,10,25064.92,5,5,5,15,Champions,Champions,0,1,0,£10K+
14328,66,2,1322.8,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14329,414,3,1216.97,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
14332,18,5,2321.3,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
14333,4,5,4140.8,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
14336,63,2,211.31,4,3,1,8,Price Sensitive,Medium Value,0,0,0,<£500
14337,12,6,5147.78,5,5,4,14,Champions,Champions,0,1,0,£5K-10K
14338,4,2,473.34,5,3,2,10,Price Sensitive,High Value,0,0,0,<£500
14339,225,1,38.68,2,1,1,4,Lost,Low Value,0,0,1,<£500
14340,327,1,403.37,2,1,2,5,Lost,Low Value,0,0,1,<£500
14343,380,1,550.17,2,1,2,5,Lost,Low Value,0,0,1,£500-2K
14345,6,2,823.27,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
14346,8,16,40806.06,5,5,5,15,Champions,Champions,0,1,0,£10K+
14348,287,2,894.53,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14349,344,4,4190.6,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
14351,251,3,1436.87,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14352,187,1,88.2,3,1,1,5,Needs Attention,Low Value,0,0,0,<£500
14354,3,6,3449.15,5,5,4,14,Champions,Champions,0,1,0,£2K-5K
14356,70,3,1894.92,4,3,4,11,Loyal Customers,High Value,0,0,0,£500-2K
14357,443,2,363.88,1,3,2,6,Price Sensitive,Medium Value,0,0,0,<£500
14358,570,1,22.2,1,1,1,3,Lost,Low Value,0,0,1,<£500
14361,217,2,1064.33,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14363,219,3,3700.79,2,3,4,9,At Risk,High Value,1,0,0,£2K-5K
14365,416,2,1952.77,1,3,4,8,At Risk,Medium Value,1,0,0,£500-2K
14367,7,14,36518.75,5,5,5,15,Champions,Champions,0,1,0,£10K+
14368,728,1,261.56,1,1,1,3,Lost,Low Value,0,0,1,<£500
14369,737,1,674.08,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
14371,470,2,335.52,1,3,2,6,Price Sensitive,Medium Value,0,0,0,<£500
14373,722,2,576.24,1,3,2,6,Price Sensitive,Medium Value,0,0,0,£500-2K
14375,23,8,7321.43,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14377,32,1,494.06,4,1,2,7,New Customers,Medium Value,0,0,0,<£500
14381,487,1,328.69,1,1,2,4,Lost,Low Value,0,0,1,<£500
14382,433,1,637.2,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
14383,234,1,3.81,2,1,1,4,Lost,Low Value,0,0,1,<£500
14384,90,6,6443.8,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
14385,398,1,430.59,1,1,2,4,Lost,Low Value,0,0,1,<£500
14386,65,15,40104.72,4,5,5,14,Champions,Champions,0,1,0,£10K+
14387,173,3,1201.5,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
14388,95,6,7090.19,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
14389,20,6,6204.96,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14390,296,3,1369.67,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14391,23,2,1003.56,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
14392,343,1,94.23,2,1,1,4,Lost,Low Value,0,0,1,<£500
14393,213,4,3310.95,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
14394,278,1,212.04,2,1,1,4,Lost,Low Value,0,0,1,<£500
14395,228,7,7181.08,2,5,5,12,At Risk,Champions,1,0,0,£5K-10K
14396,438,1,142.56,1,1,1,3,Lost,Low Value,0,0,1,<£500
14398,722,1,174.33,1,1,1,3,Lost,Low Value,0,0,1,<£500
14400,496,1,231.55,1,1,1,3,Lost,Low Value,0,0,1,<£500
14401,436,1,195.36,1,1,1,3,Lost,Low Value,0,0,1,<£500
14402,552,1,437.79,1,1,2,4,Lost,Low Value,0,0,1,<£500
14403,367,1,245.54,2,1,1,4,Lost,Low Value,0,0,1,<£500
14404,147,1,337.0,3,1,2,6,Needs Attention,Medium Value,0,0,0,<£500
14405,7,13,35581.79,5,5,5,15,Champions,Champions,0,1,0,£10K+
14409,326,4,3676.12,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
14410,14,3,3161.86,5,3,4,12,Loyal Customers,Champions,0,0,0,£2K-5K
14413,86,6,5598.77,4,5,4,13,Champions,Champions,0,1,0,£5K-10K
14414,386,2,1235.21,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14415,97,1,122.64,3,1,1,5,Needs Attention,Low Value,0,0,0,<£500
14417,102,13,36169.8,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
14418,79,3,834.63,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14420,4,24,61959.65,5,5,5,15,Champions,Champions,0,1,0,£10K+
14421,208,4,825.82,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14423,593,1,19.24,1,1,1,3,Lost,Low Value,0,0,1,<£500
14424,55,4,1436.32,4,4,3,11,Potential Loyal,High Value,0,0,0,£500-2K
14425,46,8,8115.15,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
14426,25,23,64869.23,5,5,5,15,Champions,Champions,0,1,0,£10K+
14427,516,2,557.62,1,3,2,6,Price Sensitive,Medium Value,0,0,0,£500-2K
14429,225,1,1107.66,2,1,3,6,Needs Attention,Medium Value,0,0,0,£500-2K
14430,459,1,283.36,1,1,1,3,Lost,Low Value,0,0,1,<£500
14432,277,1,312.79,2,1,2,5,Lost,Low Value,0,0,1,<£500
14433,43,5,6328.72,4,4,5,13,Champions,Champions,0,1,0,£5K-10K
14437,159,2,2644.0,3,3,4,10,Loyal Customers,High Value,0,0,0,£2K-5K
14439,381,1,20.14,2,1,1,4,Lost,Low Value,0,0,1,<£500
14441,109,13,13496.42,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
14442,127,1,147.44,3,1,1,5,Needs Attention,Low Value,0,0,0,<£500
14445,26,3,1213.37,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
14446,190,4,4292.29,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
14447,362,2,448.57,2,3,2,7,Price Sensitive,Medium Value,0,0,0,<£500
14448,578,1,249.01,1,1,1,3,Lost,Low Value,0,0,1,<£500
14451,41,4,1325.04,4,4,3,11,Potential Loyal,High Value,0,0,0,£500-2K
14452,384,1,411.91,2,1,2,5,Lost,Low Value,0,0,1,<£500
14453,269,2,3378.05,2,3,4,9,At Risk,High Value,1,0,0,£2K-5K
14454,176,3,1935.64,3,3,4,10,Loyal Customers,High Value,0,0,0,£500-2K
14459,83,7,7244.12,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
14461,58,8,7960.32,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
14462,84,1,255.5,4,1,1,6,New Customers,Medium Value,0,0,0,<£500
14463,425,3,2002.7,1,3,4,8,At Risk,Medium Value,1,0,0,£2K-5K
14467,227,2,1812.32,2,3,4,9,At Risk,High Value,1,0,0,£500-2K
14468,208,3,1360.09,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
14470,86,1,197.91,4,1,1,6,New Customers,Medium Value,0,0,0,<£500
14471,118,6,8148.51,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
14474,37,4,2190.53,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
14476,556,1,211.05,1,1,1,3,Lost,Low Value,0,0,1,<£500
14477,354,2,209.38,2,3,1,6,Price Sensitive,Medium Value,0,0,0,<£500
14478,640,2,529.89,1,3,2,6,Price Sensitive,Medium Value,0,0,0,£500-2K
14479,102,2,744.62,3,3,2,8,Price Sensitive,Medium Value,0,0,0,£500-2K
14480,519,1,314.82,1,1,2,4,Lost,Low Value,0,0,1,<£500
14481,353,4,1671.12,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
14482,620,1,499.78,1,1,2,4,Lost,Low Value,0,0,1,<£500
14485,17,3,2857.78,5,3,4,12,Loyal Customers,Champions,0,0,0,£2K-5K
14487,611,2,679.96,1,3,2,6,Price Sensitive,Medium Value,0,0,0,£500-2K
14488,282,2,1259.18,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14489,466,1,289.44,1,1,2,4,Lost,Low Value,0,0,1,<£500
14490,233,4,1911.54,2,4,4,10,At Risk,High Value,1,0,0,£500-2K
14492,105,4,1442.88,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14494,46,12,11090.18,4,5,5,14,Champions,Champions,0,1,0,£10K+
14495,385,1,116.56,2,1,1,4,Lost,Low Value,0,0,1,<£500
14498,157,3,1184.18,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
14500,54,2,1569.3,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14501,385,2,766.54,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
14502,152,2,135.76,3,3,1,7,Price Sensitive,Medium Value,0,0,0,<£500
14504,122,2,851.04,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
14506,340,1,203.33,2,1,1,4,Lost,Low Value,0,0,1,<£500
14507,212,3,1916.76,2,3,4,9,At Risk,High Value,1,0,0,£500-2K
14508,26,1,217.72,5,1,1,7,New Customers,Medium Value,0,0,0,<£500
14509,594,1,286.2,1,1,1,3,Lost,Low Value,0,0,1,<£500
14511,37,4,2760.52,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
14513,11,7,6058.94,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14515,728,1,91.92,1,1,1,3,Lost,Low Value,0,0,1,<£500
14516,12,8,8274.09,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14520,94,4,2140.79,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
14521,30,6,8679.77,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
14522,682,2,334.97,1,3,2,6,Price Sensitive,Medium Value,0,0,0,<£500
14523,374,4,3496.31,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
14525,30,11,12196.37,4,5,5,14,Champions,Champions,0,1,0,£10K+
14527,428,3,1165.72,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
14528,414,1,716.1,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
14529,86,1,54.81,4,1,1,6,New Customers,Medium Value,0,0,0,<£500
14530,16,4,2106.75,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
14531,249,4,3056.04,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
14532,38,2,399.12,4,3,2,9,Price Sensitive,High Value,0,0,0,<£500
14533,397,2,491.28,2,3,2,7,Price Sensitive,Medium Value,0,0,0,<£500
14534,454,4,4630.34,1,4,4,9,At Risk,High Value,1,0,0,£2K-5K
14536,386,1,463.86,2,1,2,5,Lost,Low Value,0,0,1,<£500
14537,564,1,58.92,1,1,1,3,Lost,Low Value,0,0,1,<£500
14541,54,3,1324.06,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14542,18,11,10383.24,5,5,5,15,Champions,Champions,0,1,0,£10K+
14543,17,3,727.62,5,3,2,10,Price Sensitive,High Value,0,0,0,£500-2K
14547,46,10,10770.94,4,5,5,14,Champions,Champions,0,1,0,£10K+
14549,162,2,450.98,3,3,2,8,Price Sensitive,Medium Value,0,0,0,<£500
14550,5,17,41495.41,5,5,5,15,Champions,Champions,0,1,0,£10K+
14551,21,1,429.84,5,1,2,8,New Customers,Medium Value,0,0,0,<£500
14552,28,17,49416.34,5,5,5,15,Champions,Champions,0,1,0,£10K+
14553,15,2,374.85,5,3,2,10,Price Sensitive,High Value,0,0,0,<£500
14554,17,3,2088.97,5,3,4,12,Loyal Customers,Champions,0,0,0,£2K-5K
14555,32,3,1546.38,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14556,347,1,181.25,2,1,1,4,Lost,Low Value,0,0,1,<£500
14558,317,1,56.65,2,1,1,4,Lost,Low Value,0,0,1,<£500
14562,24,5,3698.51,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
14563,20,2,372.66,5,3,2,10,Price Sensitive,High Value,0,0,0,<£500
14564,47,2,1402.35,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14565,76,20,59134.01,4,5,5,14,Champions,Champions,0,1,0,£10K+
14566,12,1,538.49,5,1,2,8,New Customers,Medium Value,0,0,0,£500-2K
14568,10,9,9500.57,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14572,452,1,541.15,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
14574,405,1,638.38,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
14576,5,9,8837.81,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14577,20,22,56000.22,5,5,5,15,Champions,Champions,0,1,0,£10K+
14579,298,3,571.67,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
14580,36,2,1105.7,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14581,363,3,4531.92,2,3,4,9,At Risk,High Value,1,0,0,£2K-5K
14583,18,23,61009.43,5,5,5,15,Champions,Champions,0,1,0,£10K+
14585,36,7,6429.76,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
14586,32,7,6288.16,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
14587,322,2,1942.93,2,3,4,9,At Risk,High Value,1,0,0,£500-2K
14589,378,3,1103.48,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14590,180,4,2121.63,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
14592,90,2,279.25,3,3,1,7,Price Sensitive,Medium Value,0,0,0,<£500
14593,146,9,31811.16,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
14594,317,1,1039.54,2,1,3,6,Needs Attention,Medium Value,0,0,0,£500-2K
14596,281,4,2349.41,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
14597,57,5,5148.73,4,4,4,12,Champions,Champions,0,1,0,£5K-10K
14598,84,1,122.92,4,1,1,6,New Customers,Medium Value,0,0,0,<£500
14599,29,2,137.54,5,3,1,9,Price Sensitive,High Value,0,0,0,<£500
14600,432,1,416.16,1,1,2,4,Lost,Low Value,0,0,1,<£500
14601,102,5,5249.03,3,4,4,11,Loyal Customers,High Value,0,0,0,£5K-10K
14602,8,7,6796.79,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14603,625,2,224.3,1,3,1,5,Price Sensitive,Low Value,0,0,0,<£500
14604,89,2,1284.51,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
14605,374,2,172.16,2,3,1,6,Price Sensitive,Medium Value,0,0,0,<£500
14607,271,3,1635.09,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14610,494,1,38.48,1,1,1,3,Lost,Low Value,0,0,1,<£500
14611,32,5,8737.44,4,4,5,13,Champions,Champions,0,1,0,£5K-10K
14612,34,5,3219.37,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
14613,508,1,165.18,1,1,1,3,Lost,Low Value,0,0,1,<£500
14614,14,10,10998.57,5,5,5,15,Champions,Champions,0,1,0,£10K+
14616,32,10,11064.85,4,5,5,14,Champions,Champions,0,1,0,£10K+
14617,80,3,1142.22,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14618,2,4,2414.8,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
14619,463,1,138.88,1,1,1,3,Lost,Low Value,0,0,1,<£500
14620,57,8,5521.92,4,5,4,13,Champions,Champions,0,1,0,£5K-10K
14621,166,2,394.51,3,3,2,8,Price Sensitive,Medium Value,0,0,0,<£500
14624,5,23,65757.8,5,5,5,15,Champions,Champions,0,1,0,£10K+
14627,632,1,1082.16,1,1,3,5,Needs Attention,Low Value,0,0,0,£500-2K
14629,56,9,19960.3,4,5,5,14,Champions,Champions,0,1,0,£10K+
14631,666,1,23.68,1,1,1,3,Lost,Low Value,0,0,1,<£500
14632,1,3,1241.98,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
14633,562,1,387.91,1,1,2,4,Lost,Low Value,0,0,1,<£500
14634,56,8,9717.77,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
14636,127,20,43889.18,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
14637,246,1,655.75,2,1,2,5,Lost,Low Value,0,0,1,£500-2K
14638,348,2,551.11,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
14640,90,2,1789.41,3,3,4,10,Loyal Customers,High Value,0,0,0,£500-2K
14641,175,2,206.7,3,3,1,7,Price Sensitive,Medium Value,0,0,0,<£500
14642,69,1,379.57,4,1,2,7,New Customers,Medium Value,0,0,0,<£500
14644,42,5,3235.12,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
14645,77,6,6670.48,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
14646,214,1,454.24,2,1,2,5,Lost,Low Value,0,0,1,<£500
14647,556,1,102.85,1,1,1,3,Lost,Low Value,0,0,1,<£500
14648,10,9,10816.55,5,5,5,15,Champions,Champions,0,1,0,£10K+
14650,90,3,2352.64,3,3,4,10,Loyal Customers,High Value,0,0,0,£2K-5K
14653,390,1,45.66,2,1,1,4,Lost,Low Value,0,0,1,<£500
14654,337,2,815.27,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
14655,329,4,1698.32,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
14656,5,21,59144.64,5,5,5,15,Champions,Champions,0,1,0,£10K+
14657,107,4,1762.62,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14658,531,1,131.36,1,1,1,3,Lost,Low Value,0,0,1,<£500
14661,34,3,1388.5,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14662,612,1,212.74,1,1,1,3,Lost,Low Value,0,0,1,<£500
14663,114,2,1379.56,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
14664,37,1,463.9,4,1,2,7,New Customers,Medium Value,0,0,0,<£500
14665,362,1,421.0,2,1,2,5,Lost,Low Value,0,0,1,<£500
14666,72,3,1036.23,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14667,8,3,1262.96,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
14670,198,2,1022.72,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
14671,19,15,42856.23,5,5,5,15,Champions,Champions,0,1,0,£10K+
14672,356,1,295.93,2,1,2,5,Lost,Low Value,0,0,1,<£500
14674,69,5,6103.4,4,4,5,13,Champions,Champions,0,1,0,£5K-10K
14675,495,1,123.36,1,1,1,3,Lost,Low Value,0,0,1,<£500
14678,20,12,11898.41,5,5,5,15,Champions,Champions,0,1,0,£10K+
14681,20,2,1249.77,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
14684,33,2,860.48,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14685,436,2,2254.59,1,3,4,8,At Risk,Medium Value,1,0,0,£2K-5K
14686,239,2,856.49,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14687,276,1,30.05,2,1,1,4,Lost,Low Value,0,0,1,<£500
14688,212,8,5359.99,2,5,4,11,At Risk,High Value,1,0,0,£5K-10K
14692,22,5,3522.99,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
14693,413,1,165.79,1,1,1,3,Lost,Low Value,0,0,1,<£500
14694,31,6,8173.84,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
14695,226,2,1612.39,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14696,726,1,174.9,1,1,1,3,Lost,Low Value,0,0,1,<£500
14697,41,3,822.51,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14699,158,9,9572.3,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
14700,21,2,1107.95,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
14701,100,8,7852.92,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
14704,318,1,204.96,2,1,1,4,Lost,Low Value,0,0,1,<£500
14705,251,2,1236.8,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
14706,19,10,11609.81,5,5,5,15,Champions,Champions,0,1,0,£10K+
14708,481,1,232.78,1,1,1,3,Lost,Low Value,0,0,1,<£500
14709,40,4,1906.42,4,4,4,12,Champions,Champions,0,1,0,£500-2K
14711,4,15,39792.94,5,5,5,15,Champions,Champions,0,1,0,£10K+
14714,349,2,92.62,2,3,1,6,Price Sensitive,Medium Value,0,0,0,<£500
14715,19,6,5063.89,5,5,4,14,Champions,Champions,0,1,0,£5K-10K
14716,23,9,8278.18,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
14718,258,1,139.16,2,1,1,4,Lost,Low Value,0,0,1,<£500
14719,154,3,1466.46,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
14720,263,6,5550.31,2,5,4,11,At Risk,High Value,1,0,0,£5K-10K
14721,212,1,102.17,2,1,1,4,Lost,Low Value,0,0,1,<£500
14724,51,4,2411.05,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
14725,3,5,2721.16,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
14728,124,9,6655.81,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
14730,105,2,448.66,3,3,2,8,Price Sensitive,Medium Value,0,0,0,<£500
14731,34,2,417.14,4,3,2,9,Price Sensitive,High Value,0,0,0,<£500
14732,115,3,1401.37,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
14734,235,1,354.16,2,1,2,5,Lost,Low Value,0,0,1,<£500
14735,701,1,658.6,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
14736,89,4,1647.89,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
14737,34,6,4833.55,4,5,4,13,Champions,Champions,0,1,0,£2K-5K
14738,152,4,4758.99,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
14740,38,4,3253.84,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
